"Loja";"Name Searched";"Name Found";"Price";"Price Float";"URL"
"Casas Bahia";"Mario Kart 7";"Console Nintendo 2DS Azul + Jogo Mario Kart 7 - Nintendo";"849,90";"R$ 849,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-9IADP&lbc=casasbahia&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6619003%3f&rk=3&uid=46370257&sid=2&ts=custom&rsc=%3aIzOQhJKD5NjX3a%3a&method=and&isort=score&view=grid"
"Casas Bahia";"Mario Kart 7";"Mario Kart 7 - 3DS";"Indisponível";"R$ 9.999,99";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-9IADP&lbc=casasbahia&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5548824%3f&rk=11&uid=46370257&sid=2&ts=custom&rsc=Uxn6X%3auzU3EmTsvR&method=and&isort=score&view=grid"
"Casas Bahia";"Mario Kart 7";"Carrera Autorama Nintendo Mario Kart 7 By Kids 16404";"Indisponível";"R$ 9.999,99";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-9IADP&lbc=casasbahia&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6465876%3f&rk=12&uid=46370257&sid=2&ts=custom&rsc=7iDHGMLmQ2%3aSHk7p&method=and&isort=score&view=grid"
"Extra";"Mario Kart 7";"Mario Kart 7 - 3DS";"162,64";"R$ 162,64";"http://buscando.extra.com.br/search?p=R&srid=S2-6IADP&lbc=extra&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.extra.com.br%2f5692914%3f&rk=1&uid=463755027&sid=2&ts=custom&rsc=k-iLwEpVu0oIs1NR&method=and&isort=score&view=grid"
"Extra";"Mario Kart 7";"Jogo Mario Kart 7 - 3DS";"199,90";"R$ 199,90";"http://buscando.extra.com.br/search?p=R&srid=S2-6IADP&lbc=extra&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.extra.com.br%2f470664%3f&rk=2&uid=463755027&sid=2&ts=custom&rsc=Dso3Fn-Fh6CgfOcb&method=and&isort=score&view=grid"
"Extra";"Mario Kart 7";"Console Nintendo 2DS Azul + Jogo Mario Kart 7 - Nintendo";"849,90";"R$ 849,90";"http://buscando.extra.com.br/search?p=R&srid=S2-6IADP&lbc=extra&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.extra.com.br%2f6619003%3f&rk=4&uid=463755027&sid=2&ts=custom&rsc=Jmxda%3aVtm8NpcqX6&method=and&isort=score&view=grid"
"Extra";"Mario Kart 7";"Mario Kart 7 - 3DS";"Indisponível";"R$ 9.999,99";"http://buscando.extra.com.br/search?p=R&srid=S2-6IADP&lbc=extra&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.extra.com.br%2f5548824%3f&rk=11&uid=463755027&sid=2&ts=custom&rsc=6XsOkZ9x9bT5wQAH&method=and&isort=score&view=grid"
"Extra";"Mario Kart 7";"Carrera Autorama Nintendo Mario Kart 7 By Kids 16404";"Indisponível";"R$ 9.999,99";"http://buscando.extra.com.br/search?p=R&srid=S2-6IADP&lbc=extra&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.extra.com.br%2f6465876%3f&rk=12&uid=463755027&sid=2&ts=custom&rsc=kqIRv2Mp8MuX0lVH&method=and&isort=score&view=grid"
"E-Virtua";"Mario Kart 7";"Mario Kart 7 - Nintendo 3DS - -";"R$ 159,90";"R$ 159,90";"http://www.evirtua.com.br//mario-kart-7-nintendo-3ds/2904-01"
"Fast Shop";"Mario Kart 7";"Nintendo 3DS X+Mario Kart 7";"Indisponível";"R$ 9.999,99";"http://www.fastshop.com.br/loja/nintendo-3ds-xmario-kart-7?cm_re=FASTSHOP%3a-_-Vitrine+01-_-NNCJ3DSXLRKAR7"
"FNAC";"Mario Kart 7";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Mario Kart 7";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Mario Kart 7";"MARIO KART 7 MARIO";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/mario-kart-7-mario-42275200"
"Livraria Cultura";"Mario Kart 7";"MARIO KART 7 YOSHI";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/mario-kart-7-yoshi-42275226"
"Livraria Cultura";"Mario Kart 7";"MARIO KART 7 (3DS)";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/mario-kart-7-3ds-29075867"
"Livraria Cultura";"Mario Kart 7";"MARIO KART 7 LUIGI";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/mario-kart-7-luigi-42275202"
"Livraria Cultura";"Mario Kart 7";"MARIO KART 7 KOOPA";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/mario-kart-7-koopa-42275228"
"Mula Games";"Mario Kart 7";"Mario Kart 7 - 3DS";"169.9";"R$ 169,90";"http://www.mulagames.com.br/Mario-Kart-7-3DS/prod-457454/"
"Mula Games";"Mario Kart 7";"Console Nintendo 2DS Crimson Red (Vermelho) com Mario Kart 7";"749.9";"R$ 749,90";"http://www.mulagames.com.br/Console-Nintendo-2DS-Crimson-Red--Vermelho--com-Mario-Kart-7/prod-3716786/"
"Ponto Frio";"Mario Kart 7";"Mario Kart 7 - 3DS";"162,64";"R$ 162,64";"http://search.pontofrio.com.br/search?p=R&srid=S2-3IADP&lbc=pontofrio-br&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5692914%3f&rk=1&uid=463955057&sid=2&ts=custom&rsc=eJQBKu2mcIqJld1A&method=and&isort=score&view=grid"
"Ponto Frio";"Mario Kart 7";"Jogo Mario Kart 7 - 3DS";"199,90";"R$ 199,90";"http://search.pontofrio.com.br/search?p=R&srid=S2-3IADP&lbc=pontofrio-br&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.pontofrio.com.br%2f470664%3f&rk=2&uid=463955057&sid=2&ts=custom&rsc=I57pWw1U0vzv29NB&method=and&isort=score&view=grid"
"Ponto Frio";"Mario Kart 7";"Mario Kart 7 - 3DS";"Indisponível";"R$ 9.999,99";"http://search.pontofrio.com.br/search?p=R&srid=S2-3IADP&lbc=pontofrio-br&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5548824%3f&rk=3&uid=463955057&sid=2&ts=custom&rsc=GSGgYpTF2SYkkkOE&method=and&isort=score&view=grid"
"Ponto Frio";"Mario Kart 7";"Console Nintendo 2DS Azul + Jogo Mario Kart 7 - Nintendo";"849,90";"R$ 849,90";"http://search.pontofrio.com.br/search?p=R&srid=S2-3IADP&lbc=pontofrio-br&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6619003%3f&rk=4&uid=463955057&sid=2&ts=custom&rsc=gRMMEc1kaTfa10rG&method=and&isort=score&view=grid"
"Ponto Frio";"Mario Kart 7";"Carrera Autorama Nintendo Mario Kart 7 By Kids 16404";"Indisponível";"R$ 9.999,99";"http://search.pontofrio.com.br/search?p=R&srid=S2-3IADP&lbc=pontofrio-br&w=Mario%20Kart%207&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6465876%3f&rk=12&uid=463955057&sid=2&ts=custom&rsc=dT0J88FgF47SqII2&method=and&isort=score&view=grid"
"Ricardo Eletro";"Mario Kart 7";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Mario Kart 7";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Saraiva";"Mario Kart 7";"Mario Kart 7 - Mario";"39,90";"R$ 39,90";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=c62e0601-608b-4526-aee3-5b9279f005a1&pid=8229777&page=1&prodIdx=0&q=Mario+Kart+7"
"Saraiva";"Mario Kart 7";"Mario Kart 7 - Yoshi";"39,90";"R$ 39,90";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=c62e0601-608b-4526-aee3-5b9279f005a1&pid=8229795&page=1&prodIdx=1&q=Mario+Kart+7"
"Saraiva";"Mario Kart 7";"Mario Kart 7 - Koopa";"39,90";"R$ 39,90";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=c62e0601-608b-4526-aee3-5b9279f005a1&pid=8229816&page=1&prodIdx=2&q=Mario+Kart+7"
"Saraiva";"Mario Kart 7";"Mario Kart 7 - Luigi";"39,90";"R$ 39,90";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=c62e0601-608b-4526-aee3-5b9279f005a1&pid=8229787&page=1&prodIdx=3&q=Mario+Kart+7"
"Shop Facil";"Mario Kart 7";"Jogo Nintendo 3DS - Mario Kart 7";"Indisponível";"R$ 9.999,99";"http://ww2.shopfacil.com.br/jogo-nintendo-3ds---mario-kart-7-2204991/p"
"Shop Time";"Mario Kart 7";"Console Nintendo 2ds Azul Jogo Mario Kart 7 - Nintendo";"R$ 849,90";"R$ 849,90";"http://www.shoptime.com.br/produto/9699673/console-nintendo-2ds-azul-jogo-mario-kart-7-nintendo"
"Shop Time";"Mario Kart 7";"Pista Elétrica By Kids Nintendo Mario Kart 7";"Indisponível";"R$ 9.999,99";"http://www.shoptime.com.br/produto/120370807/pista-eletrica-by-kids-nintendo-mario-kart-7"
"Shop Time";"Mario Kart 7";"Pista By Kids Nintendo Mario Kart 7";"R$ 332,91";"R$ 332,91";"http://www.shoptime.com.br/produto/120370823/pista-by-kids-nintendo-mario-kart-7"
"Shop Time";"Mario Kart 7";"Game Mario Kart 7 - 3DS";"R$ 162,64";"R$ 162,64";"http://www.shoptime.com.br/produto/110455081/game-mario-kart-7-3ds"
"Shop Time";"Mario Kart 7";"Console Nintendo 2ds Vermelho Jogo Mario Kart 7 - Nintendo";"R$ 849,90";"R$ 849,90";"http://www.shoptime.com.br/produto/9252238/console-nintendo-2ds-vermelho-jogo-mario-kart-7-nintendo"
"Shop Time";"Mario Kart 7";"Jogo Nintendo 3ds Mario Kart 7 - Nintendo";"R$ 169,90";"R$ 169,90";"http://www.shoptime.com.br/produto/9699665/jogo-nintendo-3ds-mario-kart-7-nintendo"
"Shop Time";"Mario Kart 7";"Jogo Nintendo 3ds Mario Kart 7 - Nintendo";"R$ 169,90";"R$ 169,90";"http://www.shoptime.com.br/produto/9699665/jogo-nintendo-3ds-mario-kart-7-nintendo"
"ShopB";"Mario Kart 7";"Jogo Mario Kart 7 (Mídia digital) - 3DS";"R$ 129,90";"R$ 129,90";"http://www.shopb.com.br/jogo-mario-kart-7-midia-digital-3ds-7355419"
"ShopB";"Mario Kart 7";"Jogo Mario Kart 7 - 3DS";"R$ 49,99";"R$ 49,99";"http://www.shopb.com.br/jogo-mario-kart-7-3ds-7315080"
"Submarino";"Mario Kart 7";"Game Mario Kart 7 - 3DS";"R$ 162,64";"R$ 162,64";"http://www.submarino.com.br/produto/110455081/game-mario-kart-7-3ds"
"Submarino";"Mario Kart 7";"Console Nintendo 2ds Vermelho Jogo Mario Kart 7 - Nintendo";"R$ 849,90";"R$ 849,90";"http://www.submarino.com.br/produto/9252238/console-nintendo-2ds-vermelho-jogo-mario-kart-7-nintendo"
"Submarino";"Mario Kart 7";"Pista By Kids Nintendo Mario Kart 7";"R$ 279,30";"R$ 279,30";"http://www.submarino.com.br/produto/120370823/pista-by-kids-nintendo-mario-kart-7"
"Submarino";"Mario Kart 7";"Console Nintendo 2ds Azul Jogo Mario Kart 7 - Nintendo";"R$ 849,90";"R$ 849,90";"http://www.submarino.com.br/produto/9699673/console-nintendo-2ds-azul-jogo-mario-kart-7-nintendo"
"Submarino";"Mario Kart 7";"Pista Elétrica By Kids Nintendo Mario Kart 7";"Indisponível";"R$ 9.999,99";"http://www.submarino.com.br/produto/120370807/pista-eletrica-by-kids-nintendo-mario-kart-7"
"Walmart";"Mario Kart 7";"Jogo Nintendo 3DS Mario Kart 7";"Indisponível";"R$ 9.999,99";"http://www.walmart.com.br//jogo-nintendo-3ds-mario-kart-7/2029407/pr"
"Walmart";"Mario Kart 7";"Carrera Autorama Nintendo Mario Kart 7 By Kids 16404";"Indisponível";"R$ 9.999,99";"http://www.walmart.com.br//carrera-autorama-nintendo-mario-kart-7-by-kids-16404/3076471/pr"
"Zig Store";"Mario Kart 7";"3DS - Mario Kart 7";"R$ 149,80";"R$ 149,80";"http://www.zigstore.com.br/3ds-mario-kart-7-p325/"
"Zig Store";"Mario Kart 7";"Carro Fricção Pull & Speed Mario Kart 7 Mario";"R$ 38,68";"R$ 38,68";"http://www.zigstore.com.br/carro-friccao-pull-speed-mario-kart-7-mario-p159807/"
"Nintendo eShop";"Mario Party Island tour";"Mario Party: Island Tour";"$39.99*";"R$ 152,90";"http://www.nintendo.com/games/detail/jJ2KP3ofqeqOHHccjg-mRu1hz0YCJ2By"
"Big Boy Games";"Mario Party Island tour";"3DS - Mario Party: Island Tour";"R$ 79,99";"R$ 79,99";"http://www.bigboygames.com.br/pesquisa/?p=Mario+Party+Island+tour"
"Balão da Informática";"Mario Party Island tour";"-";"-";"R$ 9.999,99";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"Casas Bahia";"Mario Party Island tour";"Jogo Mario Party Island Tour - 3DS";"123,98";"R$ 123,98";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-9IADP&lbc=casasbahia&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.casasbahia.com.br%2f2532591%3f&rk=1&uid=464285094&sid=2&ts=custom&rsc=R-JeFH3UwSlkZMmz&method=and&isort=score&view=grid"
"Casas Bahia";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"174,29";"R$ 174,29";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-9IADP&lbc=casasbahia&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5548728%3f&rk=2&uid=464285094&sid=2&ts=custom&rsc=49ZXHag2HsScUtjt&method=and&isort=score&view=grid"
"Casas Bahia";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"179,00";"R$ 179,00";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-9IADP&lbc=casasbahia&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5414005%3f&rk=3&uid=464285094&sid=2&ts=custom&rsc=Ktasd-vzpDP%3aGgbn&method=and&isort=score&view=grid"
"Extra";"Mario Party Island tour";"Jogo Mario Party Island Tour - 3DS";"179,90";"R$ 179,90";"http://buscando.extra.com.br/search?p=R&srid=S2-3IADP&lbc=extra&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.extra.com.br%2f2532591%3f&rk=1&uid=46432263&sid=2&ts=custom&rsc=pdrs1%3atUUtZXLX0V&method=and&isort=score&view=grid"
"Extra";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"174,29";"R$ 174,29";"http://buscando.extra.com.br/search?p=R&srid=S2-3IADP&lbc=extra&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.extra.com.br%2f5548728%3f&rk=2&uid=46432263&sid=2&ts=custom&rsc=04kGqHsz3M5njCZN&method=and&isort=score&view=grid"
"Extra";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"179,00";"R$ 179,00";"http://buscando.extra.com.br/search?p=R&srid=S2-3IADP&lbc=extra&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.extra.com.br%2f5414005%3f&rk=3&uid=46432263&sid=2&ts=custom&rsc=qkPkKBWNRYXg2JYn&method=and&isort=score&view=grid"
"E-Virtua";"Mario Party Island tour";"Mario Party: Island Tour - Nintendo 3DS - -";"R$ 149,90";"R$ 149,90";"http://www.evirtua.com.br//mario-party-island-tour-nintendo-3ds/3352-01"
"Fast Games";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"R$ 151,91";"R$ 151,91";"http://www.fastgames.com.br/mario-party-island-tour-3ds-pr-7170-187970.htm"
"FNAC";"Mario Party Island tour";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Mario Party Island tour";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Mario Party Island tour";"MARIO PARTY - ISLAND TOUR (3DS)";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/mario-party-island-tour-3ds-42151991"
"Mula Games";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"118.9";"R$ 118,90";"http://www.mulagames.com.br/Mario-Party--Island-Tour-3DS/prod-1888325/"
"Ponto Frio";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"179,00";"R$ 179,00";"http://search.pontofrio.com.br/search?p=R&srid=S1-1SEAP&lbc=pontofrio-br&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5414005%3f&rk=1&uid=464465426&sid=2&ts=custom&rsc=ktps11wpP9KAgAOB&method=and&isort=score&view=grid"
"Ponto Frio";"Mario Party Island tour";"Jogo Mario Party Island Tour - 3DS";"123,98";"R$ 123,98";"http://search.pontofrio.com.br/search?p=R&srid=S1-1SEAP&lbc=pontofrio-br&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.pontofrio.com.br%2f2532591%3f&rk=2&uid=464465426&sid=2&ts=custom&rsc=qsejG3Lr2LDbDu%3ar&method=and&isort=score&view=grid"
"Ponto Frio";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"174,29";"R$ 174,29";"http://search.pontofrio.com.br/search?p=R&srid=S1-1SEAP&lbc=pontofrio-br&w=Mario%20Party%20Island%20tour&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5548728%3f&rk=3&uid=464465426&sid=2&ts=custom&rsc=lnMIzOvY%3ax4xS%3aQh&method=and&isort=score&view=grid"
"Ricardo Eletro";"Mario Party Island tour";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Mario Party Island tour";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Mario Party Island tour";"Jogo Mario Party: Island Tour - 3DS";"Indisponível";"R$ 9.999,99";"http://ww2.shopfacil.com.br/jogo-mario-party--island-tour---3ds-2020220/p"
"Shop Facil";"Mario Party Island tour";"Jogo Nintendo 3DS - Mario Party: Island Tour";"Indisponível";"R$ 9.999,99";"http://ww2.shopfacil.com.br/jogo-nintendo-3ds---mario-party--island-tour-2164679/p"
"Shop Time";"Mario Party Island tour";"Game Mario Party - Island Tour - 3DS";"R$ 117,21";"R$ 117,21";"http://www.shoptime.com.br/produto/116707833/game-mario-party-island-tour-3ds"
"ShopB";"Mario Party Island tour";"Mario Party: Island Tour - 3DS";"R$ 149,99";"R$ 149,99";"http://www.shopb.com.br/mario-party-island-tour-3ds-7315561"
"Submarino";"Mario Party Island tour";"Game Mario Party - Island Tour - 3DS";"R$ 116,08";"R$ 116,08";"http://www.submarino.com.br/produto/116707833/game-mario-party-island-tour-3ds"
"Walmart";"Mario Party Island tour";"Jogo Mario Party: Island Tour - 3DS";"179.9";"R$ 179,90";"http://www.walmart.com.br//jogo-mario-party-island-tour-3ds/2109273/pr"
"Nintendo eShop";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate";"$39.99*";"R$ 152,90";"http://www.nintendo.com/games/detail/xKYkSY9ybVIBDX3rGWZ0CBDZgtLt9Am3"
"Americanas";"monster hunter ultimate 4";"Jogo Nintendo 3ds Monster Hunter Ultimate 4 - Capcom";"R$ 219,00";"R$ 219,00";"http://www.americanas.com.br/produto/8579697/jogo-nintendo-3ds-monster-hunter-ultimate-4-capcom"
"Americanas";"monster hunter ultimate 4";"Jogo Nintendo 3ds Monster Hunter Ultimate 4 - Capcom";"R$ 229,99";"R$ 229,99";"http://www.americanas.com.br/produto/9814064/jogo-nintendo-3ds-monster-hunter-ultimate-4-capcom"
"Americanas";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate - 3ds";"R$ 233,09";"R$ 233,09";"http://www.americanas.com.br/produto/9869641/monster-hunter-4-ultimate-3ds"
"Americanas";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate N3ds";"R$ 239,90";"R$ 239,90";"http://www.americanas.com.br/produto/9957090/monster-hunter-4-ultimate-n3ds"
"Americanas";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate N3ds";"R$ 239,90";"R$ 239,90";"http://www.americanas.com.br/produto/9957090/monster-hunter-4-ultimate-n3ds"
"Big Boy Games";"monster hunter ultimate 4";"3DS - Monster Hunter 4 Ultimate";"R$ 194,21";"R$ 194,21";"http://www.bigboygames.com.br/3ds-monster-hunter-4-ultimate-p6907/"
"Balão da Informática";"monster hunter ultimate 4";"-";"-";"R$ 9.999,99";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"Casas Bahia";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate N3DS";"239,90";"R$ 239,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-5IADP&lbc=casasbahia&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6156361%3f&rk=1&uid=464695124&sid=2&ts=custom&rsc=5fSFQoRwM8CQS2VF&method=and&isort=score&view=grid"
"Casas Bahia";"monster hunter ultimate 4";"Game Monster Hunter Ultimate 4 - 3DS";"218,00";"R$ 218,00";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-5IADP&lbc=casasbahia&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5413956%3f&rk=2&uid=464695124&sid=2&ts=custom&rsc=yZue7VGUVIAtWkEu&method=and&isort=score&view=grid"
"Casas Bahia";"monster hunter ultimate 4";"3DS - Monster Hunter 4 Ultimate";"194,21";"R$ 194,21";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-5IADP&lbc=casasbahia&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6366529%3f&rk=3&uid=464695124&sid=2&ts=custom&rsc=Dad4s5xf9wDRhN7z&method=and&isort=score&view=grid"
"Casas Bahia";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate - 3DS";"Indisponível";"R$ 9.999,99";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-5IADP&lbc=casasbahia&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5567551%3f&rk=6&uid=464695124&sid=2&ts=custom&rsc=J6YKt9EZJkRsH%3aHd&method=and&isort=score&view=grid"
"Extra";"monster hunter ultimate 4";"Game Monster Hunter Ultimate 4 - 3DS";"218,00";"R$ 218,00";"http://buscando.extra.com.br/search?p=R&srid=S1-5IADP&lbc=extra&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.extra.com.br%2f5413956%3f&rk=1&uid=464735693&sid=2&ts=custom&rsc=xtNKSEgSIWoJce0I&method=and&isort=score&view=grid"
"Extra";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate N3DS";"239,90";"R$ 239,90";"http://buscando.extra.com.br/search?p=R&srid=S1-5IADP&lbc=extra&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.extra.com.br%2f6156361%3f&rk=2&uid=464735693&sid=2&ts=custom&rsc=EyMpxdrtbAZ-g1nf&method=and&isort=score&view=grid"
"Extra";"monster hunter ultimate 4";"3DS - Monster Hunter 4 Ultimate";"194,21";"R$ 194,21";"http://buscando.extra.com.br/search?p=R&srid=S1-5IADP&lbc=extra&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.extra.com.br%2f6366529%3f&rk=3&uid=464735693&sid=2&ts=custom&rsc=dgf-NUaaVCY7lzkt&method=and&isort=score&view=grid"
"Extra";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate - 3DS";"Indisponível";"R$ 9.999,99";"http://buscando.extra.com.br/search?p=R&srid=S1-5IADP&lbc=extra&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.extra.com.br%2f5567551%3f&rk=6&uid=464735693&sid=2&ts=custom&rsc=D-9Z3eRHaxsy9k3M&method=and&isort=score&view=grid"
"E-Virtua";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate - Nintendo 3DS - -";"R$ 199,90";"R$ 199,90";"http://www.evirtua.com.br//monster-hunter-4-ultimate-nintendo-3ds/3685-01"
"Fast Games";"monster hunter ultimate 4";"-";"-";"R$ 9.999,99";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"monster hunter ultimate 4";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"monster hunter ultimate 4";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Mula Games";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate - 3DS";"198.9";"R$ 198,90";"http://www.mulagames.com.br/Monster-Hunter-4-Ultimate-3DS/prod-2690779/"
"Ponto Frio";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate N3DS";"239,90";"R$ 239,90";"http://search.pontofrio.com.br/search?p=R&srid=S2-5IADP&lbc=pontofrio-br&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6156361%3f&rk=1&uid=464919557&sid=2&ts=custom&rsc=t6NoqmYpkrTJ0XK4&method=and&isort=score&view=grid"
"Ponto Frio";"monster hunter ultimate 4";"Game Monster Hunter Ultimate 4 - 3DS";"218,00";"R$ 218,00";"http://search.pontofrio.com.br/search?p=R&srid=S2-5IADP&lbc=pontofrio-br&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5413956%3f&rk=3&uid=464919557&sid=2&ts=custom&rsc=jjjx0MWYrMeGZD2f&method=and&isort=score&view=grid"
"Ponto Frio";"monster hunter ultimate 4";"3DS - Monster Hunter 4 Ultimate";"194,21";"R$ 194,21";"http://search.pontofrio.com.br/search?p=R&srid=S2-5IADP&lbc=pontofrio-br&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6366529%3f&rk=4&uid=464919557&sid=2&ts=custom&rsc=w-jQr8DDY5FUSjYA&method=and&isort=score&view=grid"
"Ponto Frio";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate - 3DS";"Indisponível";"R$ 9.999,99";"http://search.pontofrio.com.br/search?p=R&srid=S2-5IADP&lbc=pontofrio-br&w=monster%20hunter%20ultimate%204&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5567551%3f&rk=6&uid=464919557&sid=2&ts=custom&rsc=waFRYGiLpSJr8ibP&method=and&isort=score&view=grid"
"Ricardo Eletro";"monster hunter ultimate 4";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"monster hunter ultimate 4";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Time";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate - 3ds";"R$ 233,09";"R$ 233,09";"http://www.shoptime.com.br/produto/9869641/monster-hunter-4-ultimate-3ds"
"Shop Time";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate N3ds";"R$ 239,90";"R$ 239,90";"http://www.shoptime.com.br/produto/9957090/monster-hunter-4-ultimate-n3ds"
