"Loja";"Name Searched";"Name Found";"Price";"Price Float";"URL"
"Shop Time";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Android 6.0 Tela 5.1" 32GB 4G Câmera 12MP - Prata";"R$ 2.799,00";"R$ 2.799,00";"http://www.shoptime.com.br/produto/125916696"
"Shop Time";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Edge 32GB Desbloqueado Preto + Smartphone Samsung Galaxy Novo A5 - Rosé";"R$ 5.199,99";"R$ 5.199,99";"http://www.shoptime.com.br/produto/127527483?oferta=3132373532373438332e30303737363537343030303636302e4e4557"
"Shop Time";"Samsung galaxy S7";"Celular Samsung Galaxy S7 Sm -G930f Dourado";"R$ 3.799,00";"R$ 3.799,00";"http://www.shoptime.com.br/produto/14865429?oferta=31343836353432372e31343534383437363030303137362e4e4557"
"Shop Time";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Dourado 5,1" 32gb Acabamento Em Metal E Vidro Octa-Core 12mp";"R$ 2.799,90";"R$ 2.799,90";"http://www.shoptime.com.br/produto/19561594?oferta=31393536313539322e393035353133343030303334362e4e4557"
"Shop Time";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Edge 32gb Desbloqueado Dourado";"R$ 2.969,99";"R$ 2.969,99";"http://www.shoptime.com.br/produto/19407980?oferta=31393430373938322e32343733323236303030303131302e4e4557"
"Shop Time";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Edge - Black Piano";"R$ 3.999,00";"R$ 3.999,00";"http://www.shoptime.com.br/produto/21020218?oferta=32313032303232312e31343534383437363030303137362e4e4557"
"Shop Time";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Edge - Black Piano";"R$ 3.999,00";"R$ 3.999,00";"http://www.shoptime.com.br/produto/21022358?oferta=32313032323335352e37373436313233363030303138322e4e4557"
"ShopB";"Samsung galaxy S7";"-";"-";"R$ 9.999,99";"http://www.shopb.com.br/buscar?q=<BUSCA>"
"Submarino";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Android 6.0 Tela 5.1" 32GB 4G Câmera 12MP - Dourado";"R$ 2.199,00";"R$ 2.199,00";"http://www.submarino.com.br/produto/125911887"
"Submarino";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Android 6.0 Tela 5.1" 32GB 4G Câmera 12MP - Preto";"R$ 2.748,99";"R$ 2.748,99";"http://www.submarino.com.br/produto/125916485"
"Submarino";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Edge Android 6.0 Tela 5.5" 32GB 4G Câmera 12MP - Azul";"R$ 2.599,99";"R$ 2.599,99";"http://www.submarino.com.br/produto/129900018?oferta=3132393930303032362e30303737363537343030303636302e4e4557"
"Submarino";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Edge Android 6.0 Tela 5.5" 32GB 4G Câmera 12MP - Prata";"R$ 2.599,00";"R$ 2.599,00";"http://www.submarino.com.br/produto/125911511"
"Submarino";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Edge Android 6.0 Tela 5.5" 32GB 4G Câmera 12MP - Dourado";"R$ 2.599,00";"R$ 2.599,00";"http://www.submarino.com.br/produto/125911828"
"Submarino";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Android 6.0 Tela 5.1" 32GB Wi-Fi 4G Câmera 12MP - Rosé";"R$ 2.199,00";"R$ 2.199,00";"http://www.submarino.com.br/produto/127795015"
"Submarino";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Edge Android 6.0 Tela 5.5" 32GB 4G Câmera 12MP - Preto";"R$ 2.599,00";"R$ 2.599,00";"http://www.submarino.com.br/produto/125911537"
"Submarino";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Android 6.0 Tela 5.1" 32GB 4G Câmera 12MP - Prata";"R$ 2.199,00";"R$ 2.199,00";"http://www.submarino.com.br/produto/125916696"
"Submarino";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Edge Android 6.0 Tela 5.5" 32GB Wi-Fi 4G Câmera 12MP - Rosé";"R$ 2.599,00";"R$ 2.599,00";"http://www.submarino.com.br/produto/127789547"
"Submarino";"Samsung galaxy S7";"Celular Samsung Galaxy S7 Sm -G930f Dourado";"R$ 3.799,00";"R$ 3.799,00";"http://www.submarino.com.br/produto/14865429?oferta=31343836353432372e31343534383437363030303137362e4e4557"
"Submarino";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Dourado 5,1" 32gb Acabamento Em Metal E Vidro Octa-Core 12mp";"R$ 2.799,90";"R$ 2.799,90";"http://www.submarino.com.br/produto/19561594?oferta=31393536313539322e393035353133343030303334362e4e4557"
"Submarino";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Edge 32gb Desbloqueado Dourado";"R$ 2.969,99";"R$ 2.969,99";"http://www.submarino.com.br/produto/19407980?oferta=31393430373938322e32343733323236303030303131302e4e4557"
"Walmart";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Edge SM-G935F Black Piano Single Chip Android 6.0 4G Wi-Fi 128GB Câmera traseira 12MP";"3.898,00 3.899,00";"R$ 9.999,99";"http://www.walmart.com.br//www.walmart.com.br/smartphone-samsung-galaxy-s7-edge-sm-g935f-black-piano-single-chip-android-6-0-4g-wi-fi-128gb-camera-traseira-12mp/5155214/pr"
"Walmart";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Edge SM-G935F Preto Single Chip Android 6.0 4G Wi-Fi Câmera Dual Pixel 12MP e API Vulkan Tim";"2.949,00";"R$ 2.949,00";"http://www.walmart.com.br//www.walmart.com.br/smartphone-samsung-galaxy-s7-edge-sm-g935f-preto-single-chip-android-6-0-4g-wi-fi-camera-dual-pixel-12mp-e-api-vulkan-tim/5002110/pr"
"Walmart";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Edge SM-G935F Azul Single Chip Android 6.0 4G Wi-Fi Câmera Dual Pixel de 12MP";"2.949,00";"R$ 2.949,00";"http://www.walmart.com.br//www.walmart.com.br/smartphone-samsung-galaxy-s7-edge-sm-g935f-azul-single-chip-android-6-0-4g-wi-fi-camera-dual-pixel-de-12mp/4977416/pr"
"Walmart";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 SM-G930F Rosa Single Chip Android Marshmallow 4G Acabamento em metal e vidro 3D Tela de 5.1"";"2.799,00";"R$ 2.799,00";"http://www.walmart.com.br//www.walmart.com.br/smartphone-samsung-galaxy-s7-sm-g930f-rosa-single-chip-android-marshmallow-4g-acabamento-em-metal-e-vidro-3d-tela-de-5-1/4394802/pr"
"Walmart";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Edge SM-G935F Rosa Single Chip Android Marshmallow 4G Acabamento em metal e vidro 3D Tela de 5.5"";"2.949,00";"R$ 2.949,00";"http://www.walmart.com.br//www.walmart.com.br/smartphone-samsung-galaxy-s7-edge-sm-g935f-rosa-single-chip-android-marshmallow-4g-acabamento-em-metal-e-vidro-3d-tela-de-5-5/4393381/pr"
"Walmart";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Edge SM-G935F Dourado Single Chip Android 6.0 Marshmallow 4G Wi-Fi Câmera Dual Pixel 12MP Octa-Core e API Vulkan";"2.949,00";"R$ 2.949,00";"http://www.walmart.com.br//www.walmart.com.br/smartphone-samsung-galaxy-s7-edge-sm-g935f-dourado-single-chip-android-6-0-marshmallow-4g-wi-fi-camera-dual-pixel-12mp-octa-core-e-api-vulkan/4005575/pr"
"Walmart";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Edge SM-G935F Prata Single Chip Android 6.0 Marshmallow 4G Wi-Fi Câmera Dual Pixel 12MP Octa-Core e API Vulkan";"2.949,00";"R$ 2.949,00";"http://www.walmart.com.br//www.walmart.com.br/smartphone-samsung-galaxy-s7-edge-sm-g935f-prata-single-chip-android-6-0-marshmallow-4g-wi-fi-camera-dual-pixel-12mp-octa-core-e-api-vulkan/4005574/pr"
"Walmart";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 Edge SM-G935F Preto Single Chip Android 6.0 Marshmallow 4G Wi-Fi Câmera Dual Pixel 12MP Octa-Core e API Vulkan";"2.949,00";"R$ 2.949,00";"http://www.walmart.com.br//www.walmart.com.br/smartphone-samsung-galaxy-s7-edge-sm-g935f-preto-single-chip-android-6-0-marshmallow-4g-wi-fi-camera-dual-pixel-12mp-octa-core-e-api-vulkan/4005573/pr"
"Walmart";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 SM-G930F Single Chip Prata Android 6.0 Marshmallow 4G Wi-Fi Câmera Dual Pixel 12MP Octa-Core e API Vulkan";"2.799,00";"R$ 2.799,00";"http://www.walmart.com.br//www.walmart.com.br/smartphone-samsung-galaxy-s7-sm-g930f-single-chip-prata-android-6-0-marshmallow-4g-wi-fi-camera-dual-pixel-12mp-octa-core-e-api-vulkan/4005337/pr"
"Walmart";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 SM-G930F Dourado Single Chip Android 6.0 Marshmallow 4G Wi-Fi Câmera Dual Pixel 12MP Octa-Core e API Vulkan";"2.799,00";"R$ 2.799,00";"http://www.walmart.com.br//www.walmart.com.br/smartphone-samsung-galaxy-s7-sm-g930f-dourado-single-chip-android-6-0-marshmallow-4g-wi-fi-camera-dual-pixel-12mp-octa-core-e-api-vulkan/4005324/pr"
"Walmart";"Samsung galaxy S7";"Smartphone Samsung Galaxy S7 SM-G930F Single Chip Preto Android 6.0 Marshmallow 4G Wi-Fi Câmera Dual Pixel 12MP Octa-Core e API Vulkan";"2.799,00";"R$ 2.799,00";"http://www.walmart.com.br//www.walmart.com.br/smartphone-samsung-galaxy-s7-sm-g930f-single-chip-preto-android-6-0-marshmallow-4g-wi-fi-camera-dual-pixel-12mp-octa-core-e-api-vulkan/4005303/pr"
