"Loja";"Name Searched";"Name Found";"Price";"Price Float";"URL"
"Livraria Cultura";"Pokemon Platinum";"POKEMON ADVENTURES PLATINUM, V.4 LIVRARIA CULTURA - SHOPPING FASHION MALL LIVRARIA CULTURA - SHOPPING MARKET PLACE LIVRARIA CULTURA - BOURBON SHOPPING COUNTRY LIVRARIA CULTURA - BOURBON SHOPPING SÃO PAULO LIVRARIA CULTURA - SHOPPING CURITIBA LIVRARIA CULTURA - SHOPPING VARANDA MALL LIVRARIA CULTURA - CONJUNTO NACIONAL GEEK.ETC.BR - CONJUNTO NACIONAL LIVRARIA CULTURA - PAÇO ALFÂNDEGA LIVRARIA CULTURA - SHOPPING VILLA-LOBOS LIVRARIA CULTURA - SHOPPING RIOMAR LIVRARIA CULTURA - CINE VITÓRIA LIVRARIA CULTURA - SHOPPING IGUATEMI SÃO PAULO LIVRARIA CULTURA - SHOPPING IGUATEMI RIBEIRÃO PRETO LIVRARIA CULTURA - SALVADOR SHOPPING LIVRARIA CULTURA - CASAPARK SHOPPING CENTER LIVRARIA CULTURA - SHOPPING IGUATEMI CAMPINAS LIVRARIA CULTURA - SHOPPING CENTER IGUATEMI BRASÍLIA";"R$ 43,50";"43.5";"http://www.livrariacultura.com.br/p/pokemon-adventures-platinum-v4-22668210"
"Livraria Cultura";"Pokemon Platinum";"POKEMON ADVENTURES PLATINUM, V.1 LIVRARIA CULTURA - SHOPPING FASHION MALL LIVRARIA CULTURA - SHOPPING MARKET PLACE LIVRARIA CULTURA - BOURBON SHOPPING COUNTRY LIVRARIA CULTURA - BOURBON SHOPPING SÃO PAULO LIVRARIA CULTURA - SHOPPING CURITIBA LIVRARIA CULTURA - SHOPPING VARANDA MALL LIVRARIA CULTURA - CONJUNTO NACIONAL GEEK.ETC.BR - CONJUNTO NACIONAL LIVRARIA CULTURA - PAÇO ALFÂNDEGA LIVRARIA CULTURA - SHOPPING VILLA-LOBOS LIVRARIA CULTURA - SHOPPING RIOMAR LIVRARIA CULTURA - CINE VITÓRIA LIVRARIA CULTURA - SHOPPING IGUATEMI SÃO PAULO LIVRARIA CULTURA - SHOPPING IGUATEMI RIBEIRÃO PRETO LIVRARIA CULTURA - SALVADOR SHOPPING LIVRARIA CULTURA - CASAPARK SHOPPING CENTER LIVRARIA CULTURA - SHOPPING IGUATEMI CAMPINAS LIVRARIA CULTURA - SHOPPING CENTER IGUATEMI BRASÍLIA";"R$ 43,50";"43.5";"http://www.livrariacultura.com.br/p/pokemon-adventures-platinum-v1-22203005"
"Livraria Cultura";"Pokemon Platinum";"POKEMON PLATINUM - PRIMA OFFICIAL GAME GUIDE";"Indisponível";"9999.99";"http://www.livrariacultura.com.br/p/pokemon-platinum-prima-official-game-guide-5081026"
"Mula Games";"Pokemon Platinum";"-";"-";"0";"http://www.mulagames.com.br/produtos-index/catalogo_produtos/-/-/<BUSCA>/-/-/-/-/-/"
"Ricardo Eletro";"Pokemon Platinum";"-";"-";"0";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Pokemon Platinum";"-";"-";"0";"http://www.rihappy.com.br/<BUSCA>"
"Saraiva";"Pokemon Platinum";"Nintendo Ds Edição Especial Pokémon + Jogo Pokémon Platinum";"R$ 299,00";"299.0";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=aaafd22e-6b36-430c-8201-1d616d160306&pid=2645571&page=1&prodIdx=0&q=Pokemon+Platinum"
"Shop Facil";"Pokemon Platinum";"-";"-";"0";"http://ww2.shopfacil.com.br/<BUSCA>"
"Nintendo eShop";"Resident Evil Revelations";"Resident Evil Revelations";"Indisponível";"9999.99";"http://www.nintendo.com/games/detail/XkJsnA3RX3B7nlP_LdTvZQDRm0yeFMLo"
"Nintendo eShop";"Resident Evil Revelations";"Resident Evil Revelations";"Indisponível";"9999.99";"http://www.nintendo.com/games/detail/sv0drfht5St0wc6G2GzSE3eBRj0CYzd-"
"Americanas";"Resident Evil Revelations";"Game - Resident Evil Revelations 2 - PS3";"R$ 99,90";"99.9";"http://www.americanas.com.br/produto/121800611/game-resident-evil-revelations-2-ps3"
"Americanas";"Resident Evil Revelations";"Game - Resident Evil Revelations 2 - PS4";"R$ 99,90";"99.9";"http://www.americanas.com.br/produto/121800637/game-resident-evil-revelations-2-ps4"
"Americanas";"Resident Evil Revelations";"Game - Resident Evil Revelations 2 - Xbox360";"R$ 99,90";"99.9";"http://www.americanas.com.br/produto/121800653/game-resident-evil-revelations-2-xbox360"
"Americanas";"Resident Evil Revelations";"Game - Resident Evil: Revelations - PS3";"R$ 65,19";"65.19";"http://www.americanas.com.br/produto/120743600/game-resident-evil-revelations-ps3"
"Americanas";"Resident Evil Revelations";"Game - Resident Evil: Revelations - XBOX 360";"R$ 109,00";"109.0";"http://www.americanas.com.br/produto/120743626/game-resident-evil-revelations-xbox-360"
"Americanas";"Resident Evil Revelations";"Game - Resident Evil Revelations 2 - Xbox One";"R$ 99,90";"99.9";"http://www.americanas.com.br/produto/121800670/game-resident-evil-revelations-2-xbox-one"
"Americanas";"Resident Evil Revelations";"Game Resident Evil: Revelations - XBOX 360 - Capcom";"R$ 95,29";"95.29";"http://www.americanas.com.br/produto/113266518/game-resident-evil-revelations-xbox-360-capcom"
"Americanas";"Resident Evil Revelations";"Game Resident Evil: Revelations - PS3";"R$ 89,90";"89.9";"http://www.americanas.com.br/produto/120296782/game-resident-evil-revelations-ps3"
"Americanas";"Resident Evil Revelations";"Game Resident Evil Revelations - 3DS";"R$ 189,90";"189.9";"http://www.americanas.com.br/produto/110839190/game-resident-evil-revelations-3ds"
"Americanas";"Resident Evil Revelations";"Jogo Ps3 Resident Evil Revelations";"R$ 97,00";"97.0";"http://www.americanas.com.br/produto/7938490/jogo-ps3-resident-evil-revelations"
"Americanas";"Resident Evil Revelations";"Resident Evil: Revelations - Wii U";"R$ 132,39";"132.39";"http://www.americanas.com.br/produto/9911505/resident-evil-revelations-wii-u"
"Americanas";"Resident Evil Revelations";"Resident Evil Revelations Wii U";"R$ 169,90";"169.9";"http://www.americanas.com.br/produto/8462919/resident-evil-revelations-wii-u"
"Americanas";"Resident Evil Revelations";"Resident Evil Revelations - Wiiu";"R$ 85,39";"85.39";"http://www.americanas.com.br/produto/9691279/resident-evil-revelations-wiiu"
"Americanas";"Resident Evil Revelations";"Game Resident Evil Revelations 2 + The Last of Us - PS3";"R$ 208,05";"208.05";"http://www.americanas.com.br/produto/122450270/game-resident-evil-revelations-2-the-last-of-us-ps3"
"Americanas";"Resident Evil Revelations";"Jogo Xbox 360 Resident Evil Revelations";"R$ 119,90";"119.9";"http://www.americanas.com.br/produto/7938491/jogo-xbox-360-resident-evil-revelations"
"Americanas";"Resident Evil Revelations";"Game Dying Light + Resident Evil Revelations 2 - PS4";"R$ 322,05";"322.05";"http://www.americanas.com.br/produto/122404986/game-dying-light-resident-evil-revelations-2-ps4"
"Americanas";"Resident Evil Revelations";"Game Resident Evil Revelations 2 + The Evil Within - PS4";"R$ 312,55";"312.55";"http://www.americanas.com.br/produto/122405049/game-resident-evil-revelations-2-the-evil-within-ps4"
"Americanas";"Resident Evil Revelations";"Game Resident Evil Revelations 2 + Devil May Cry: Definitive Edition - PS4";"R$ 265,05";"265.05";"http://www.americanas.com.br/produto/122404978/game-resident-evil-revelations-2-devil-may-cry-definitive-edition-ps4"
"Americanas";"Resident Evil Revelations";"Game Dying Light + Resident Evil Revelations 2 - XBOX ONE";"R$ 331,55";"331.55";"http://www.americanas.com.br/produto/122449877/game-dying-light-resident-evil-revelations-2-xbox-one"
"Americanas";"Resident Evil Revelations";"Game Resident Evil: Revelations - PS3";"Indisponível";"9999.99";"http://www.americanas.com.br/produto/113266497/game-resident-evil-revelations-ps3"
"Big Boy Games";"Resident Evil Revelations";"PSV - Resident Evil: Revelations 2";"R$ 193,98";"193.98";"http://www.bigboygames.com.br/psv-resident-evil-revelations-2-p7541/"
"Big Boy Games";"Resident Evil Revelations";"Xbox One - Resident Evil Revelations 2";"R$ 85,85";"85.85";"http://www.bigboygames.com.br/xbox-one-resident-evil-revelations-2-p6935/"
"Big Boy Games";"Resident Evil Revelations";"PS4 - Resident Evil Revelations 2";"R$ 108,06";"108.06";"http://www.bigboygames.com.br/ps4-resident-evil-revelations-2-p6934/"
"Big Boy Games";"Resident Evil Revelations";"Resident Evil Revelations - WiiU";"R$ 94,34";"94.34";"http://www.bigboygames.com.br/resident-evil-revelations-wiiu-p5209/"
"Big Boy Games";"Resident Evil Revelations";"3DS - Resident Evil Revelations";"R$ 102,19";"102.19";"http://www.bigboygames.com.br/3ds-resident-evil-revelations-p3663/"
"Big Boy Games";"Resident Evil Revelations";"PS3 - Resident Evil Revelations 2";"R$ 80,25";"80.25";"http://www.bigboygames.com.br/ps3-resident-evil-revelations-2-p6936/"
"Big Boy Games";"Resident Evil Revelations";"Xbox 360 - Resident Evil Revelations 2";"R$ 87,49";"87.49";"http://www.bigboygames.com.br/xbox-360-resident-evil-revelations-2-p6937/"
"Big Boy Games";"Resident Evil Revelations";"WiiU - Resident Evil Revelations - USADO";"R$ 50,79";"50.79";"http://www.bigboygames.com.br/wiiu-resident-evil-revelations-usado-p7504/"
"Big Boy Games";"Resident Evil Revelations";"3DS - Resident Evil Revelations - USADO";"R$ 64,89";"64.89";"http://www.bigboygames.com.br/3ds-resident-evil-revelations-usado-p7458/"
"Big Boy Games";"Resident Evil Revelations";"PS3 - Resident Evil Revelations";"R$ 63,99";"63.99";"http://www.bigboygames.com.br/ps3-resident-evil-revelations-p4964/"
"Big Boy Games";"Resident Evil Revelations";"Xbox 360 - Resident Evil Revelations";"R$ 58,50";"58.5";"http://www.bigboygames.com.br/xbox-360-resident-evil-revelations-p4965/"
"Balão da Informática";"Resident Evil Revelations";"Resident Evil: Revelations - Xbox 360";"Indisponível";"9999.99";"https://www.balaodainformatica.com.br//Produto/60447/Resident-Evil-Revelations---Xbox-360"
"Balão da Informática";"Resident Evil Revelations";"Resident Evil Revelations - Xbox 360";"Indisponível";"9999.99";"https://www.balaodainformatica.com.br//Produto/77740/Resident-Evil-Revelations---Xbox-360"
"Balão da Informática";"Resident Evil Revelations";"Resident Evil: Revelations - PS3";"Indisponível";"9999.99";"https://www.balaodainformatica.com.br//Produto/60445/Resident-Evil-Revelations---PS3"
"Casas Bahia";"Resident Evil Revelations";"Jogo Resident Evil: Revelations 2 - PS3";"108,00";"108.0";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f4286984%3f&rk=1&uid=407428024&sid=2&ts=custom&rsc=fo1ufmAdhsB-7o5y&method=and&isort=score&view=grid"
"Casas Bahia";"Resident Evil Revelations";"Jogo Resident Evil: Revelations - Xbox 360";"97,99";"97.99";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f2067453%3f&rk=2&uid=407428024&sid=2&ts=custom&rsc=HApJRVMW7xWAEsbU&method=and&isort=score&view=grid"
"Casas Bahia";"Resident Evil Revelations";"Jogo Ps3 Resident Evil Revelations 2";"122,57";"122.57";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6671794%3f&rk=3&uid=407428024&sid=2&ts=custom&rsc=uLyPgiironEfhj9P&method=and&isort=score&view=grid"
"Casas Bahia";"Resident Evil Revelations";"Game Resident Evil Revelations 2 - PS4";"128,99";"128.99";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5414189%3f&rk=4&uid=407428024&sid=2&ts=custom&rsc=UIRwqNXxZ2quEqHD&method=and&isort=score&view=grid"
"Casas Bahia";"Resident Evil Revelations";"Resident Evil Revelations 2 PS4";"169,90";"169.9";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5471367%3f&rk=5&uid=407428024&sid=2&ts=custom&rsc=sh9PtFnWaU5VGxnF&method=and&isort=score&view=grid"
"Casas Bahia";"Resident Evil Revelations";"Game Resident Evil: Revelations para Download - PC";"78,90";"78.9";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f2067404%3f&rk=6&uid=407428024&sid=2&ts=custom&rsc=Wlnzge10x2kidsnP&method=and&isort=score&view=grid"
"Casas Bahia";"Resident Evil Revelations";"Game Resident Evil Revelations 2 - PS3";"179,00";"179.0";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5395167%3f&rk=7&uid=407428024&sid=2&ts=custom&rsc=iJ974wpqGsTPIbwl&method=and&isort=score&view=grid"
"Casas Bahia";"Resident Evil Revelations";"Game Resident Evil Revelations 2 EP 1: Penal Colony para Download - PC";"20,90";"20.9";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f4688043%3f&rk=8&uid=407428024&sid=2&ts=custom&rsc=yx0cURoYHRh%3a3EZ%3a&method=and&isort=score&view=grid"
"Casas Bahia";"Resident Evil Revelations";"Resident Evil Revelations PS3";"89,90";"89.9";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5392695%3f&rk=9&uid=407428024&sid=2&ts=custom&rsc=Y57hS6QerbcyMy5q&method=and&isort=score&view=grid"
"Casas Bahia";"Resident Evil Revelations";"Resident Evil Revelations Wii U";"169,90";"169.9";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f3114915%3f&rk=10&uid=407428024&sid=2&ts=custom&rsc=x8Cc%3atEI%3aMroDzCE&method=and&isort=score&view=grid"
"Casas Bahia";"Resident Evil Revelations";"Resident Evil Revelations Xbox 360";"119,90";"119.9";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5392696%3f&rk=11&uid=407428024&sid=2&ts=custom&rsc=bRyDd4TPjJ-Tjpct&method=and&isort=score&view=grid"
"Casas Bahia";"Resident Evil Revelations";"Resident Evil Revelations - 3DS";"125,48";"125.48";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6157109%3f&rk=12&uid=407428024&sid=2&ts=custom&rsc=7pl1tfV0vFmXHBZj&method=and&isort=score&view=grid"
"Casas Bahia";"Resident Evil Revelations";"Resident Evil Revelations (Ptbr) X360";"129,90";"129.9";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6519153%3f&rk=13&uid=407428024&sid=2&ts=custom&rsc=tmrB2ej%3aCedCWKUR&method=and&isort=score&view=grid"
"Casas Bahia";"Resident Evil Revelations";"Resident Evil Revelations - XBOX 360";"109,00";"109.0";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5687614%3f&rk=14&uid=407428024&sid=2&ts=custom&rsc=o1kVcfmJUlqj-0u0&method=and&isort=score&view=grid"
"Casas Bahia";"Resident Evil Revelations";"Game Resident Evil Revelations - 3DS";"189,90";"189.9";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f2939433%3f&rk=15&uid=407428024&sid=2&ts=custom&rsc=ZondeH2nTeqsj2GL&method=and&isort=score&view=grid"
"Casas Bahia";"Resident Evil Revelations";"Jogo Resident Evil: Revelations 2 - Xbox 360";"69,90";"69.9";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f4286986%3f&rk=16&uid=407428024&sid=2&ts=custom&rsc=73%3a6WoyfX%3akj3aGc&method=and&isort=score&view=grid"
"Casas Bahia";"Resident Evil Revelations";"Jogo Resident Evil: Revelations 2 - Xbox One";"79,90";"79.9";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f4286987%3f&rk=17&uid=407428024&sid=2&ts=custom&rsc=8eO3akWRy7VlJT8V&method=and&isort=score&view=grid"
"Casas Bahia";"Resident Evil Revelations";"Jogo Resident Evil: Revelations 2 - Xbox 360";"110,05";"110.05";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f1000056945%3f&rk=18&uid=407428024&sid=2&ts=custom&rsc=WpjJaSR34KldZMeT&method=and&isort=score&view=grid"
"Casas Bahia";"Resident Evil Revelations";"Jogo Resident Evil: Revelations 2 - Xbox One";"119,00";"119.0";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f1000057039%3f&rk=19&uid=407428024&sid=2&ts=custom&rsc=MryTry7rbCoxr0Ws&method=and&isort=score&view=grid"
"Casas Bahia";"Resident Evil Revelations";"Jogo Capcom Resident EVIL Revelations 2 PS4 (CP6987AN)";"149,26";"149.26";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5364416%3f&rk=20&uid=407428024&sid=2&ts=custom&rsc=OCbwiZ44eR1--0%3a5&method=and&isort=score&view=grid"
"Extra";"Resident Evil Revelations";"Jogo Resident Evil: Revelations 2 - PS3";"108,00";"108.0";"http://buscando.extra.com.br/search?p=R&srid=S1-3DFWP&lbc=extra&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.extra.com.br%2f4286984%3f&rk=1&uid=407654318&sid=2&ts=custom&rsc=CvuEyb8SUBu9UrDz&method=and&isort=score&view=grid"
"Extra";"Resident Evil Revelations";"Resident Evil Revelations Xbox 360";"119,90";"119.9";"http://buscando.extra.com.br/search?p=R&srid=S1-3DFWP&lbc=extra&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.extra.com.br%2f5392696%3f&rk=2&uid=407654318&sid=2&ts=custom&rsc=CaP4YIwCbJbJSr2b&method=and&isort=score&view=grid"
"Extra";"Resident Evil Revelations";"Jogo Resident Evil: Revelations 2 - Xbox 360";"69,90";"69.9";"http://buscando.extra.com.br/search?p=R&srid=S1-3DFWP&lbc=extra&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.extra.com.br%2f4286986%3f&rk=3&uid=407654318&sid=2&ts=custom&rsc=17hcgs0w7TaENhZ6&method=and&isort=score&view=grid"
"Extra";"Resident Evil Revelations";"Jogo Resident Evil: Revelations - Xbox 360";"97,99";"97.99";"http://buscando.extra.com.br/search?p=R&srid=S1-3DFWP&lbc=extra&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.extra.com.br%2f2067453%3f&rk=4&uid=407654318&sid=2&ts=custom&rsc=m1drndaxjdQzj33j&method=and&isort=score&view=grid"
"Extra";"Resident Evil Revelations";"Resident Evil Revelations - XBOX 360";"109,00";"109.0";"http://buscando.extra.com.br/search?p=R&srid=S1-3DFWP&lbc=extra&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.extra.com.br%2f5687614%3f&rk=5&uid=407654318&sid=2&ts=custom&rsc=WXr1wjl8nPvxcx%3aM&method=and&isort=score&view=grid"
"Extra";"Resident Evil Revelations";"Resident Evil Revelations PS3";"89,90";"89.9";"http://buscando.extra.com.br/search?p=R&srid=S1-3DFWP&lbc=extra&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.extra.com.br%2f5392695%3f&rk=6&uid=407654318&sid=2&ts=custom&rsc=0CIX5MK%3afLl6RxPs&method=and&isort=score&view=grid"
"Extra";"Resident Evil Revelations";"Resident Evil Revelations Wii U";"169,90";"169.9";"http://buscando.extra.com.br/search?p=R&srid=S1-3DFWP&lbc=extra&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.extra.com.br%2f3114915%3f&rk=7&uid=407654318&sid=2&ts=custom&rsc=eKy89NcIH5pcd67p&method=and&isort=score&view=grid"
"Extra";"Resident Evil Revelations";"Resident Evil Revelations - 3DS";"125,48";"125.48";"http://buscando.extra.com.br/search?p=R&srid=S1-3DFWP&lbc=extra&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.extra.com.br%2f6157109%3f&rk=8&uid=407654318&sid=2&ts=custom&rsc=fP%3aO702JANzsnNIF&method=and&isort=score&view=grid"
"Extra";"Resident Evil Revelations";"Resident Evil Revelations (Ptbr) X360";"129,90";"129.9";"http://buscando.extra.com.br/search?p=R&srid=S1-3DFWP&lbc=extra&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.extra.com.br%2f6519153%3f&rk=9&uid=407654318&sid=2&ts=custom&rsc=3N1zFiEAqGAJ%3a0il&method=and&isort=score&view=grid"
"Extra";"Resident Evil Revelations";"Resident Evil Revelations 2 PS4";"169,90";"169.9";"http://buscando.extra.com.br/search?p=R&srid=S1-3DFWP&lbc=extra&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.extra.com.br%2f5471367%3f&rk=10&uid=407654318&sid=2&ts=custom&rsc=2dU%3afH8iDuyfIQ76&method=and&isort=score&view=grid"
"Extra";"Resident Evil Revelations";"Jogo Ps3 Resident Evil Revelations 2";"122,57";"122.57";"http://buscando.extra.com.br/search?p=R&srid=S1-3DFWP&lbc=extra&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.extra.com.br%2f6671794%3f&rk=11&uid=407654318&sid=2&ts=custom&rsc=ZA9hximUoK9OVp9Y&method=and&isort=score&view=grid"
"Extra";"Resident Evil Revelations";"Game Resident Evil Revelations - 3DS";"189,90";"189.9";"http://buscando.extra.com.br/search?p=R&srid=S1-3DFWP&lbc=extra&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.extra.com.br%2f2939433%3f&rk=12&uid=407654318&sid=2&ts=custom&rsc=aoJv%3aC190H-gZ-HY&method=and&isort=score&view=grid"
"E-Virtua";"Resident Evil Revelations";"Resident Evil Revelations - Wii U - -";"R$ 149,90";"149.9";"http://www.evirtua.com.br//resident-evil-revelations-wii-u/3172-01"
"E-Virtua";"Resident Evil Revelations";"Resident Evil: Revelations - 3DS - -";"R$ 99,90";"99.9";"http://www.evirtua.com.br//resident-evil-revelations-3ds/2960-01"
"E-Virtua";"Resident Evil Revelations";"Resident Evil: Revelations - PS3 - -";"R$ 149,90";"149.9";"http://www.evirtua.com.br//resident-evil-revelations-ps3/3164-01"
"E-Virtua";"Resident Evil Revelations";"Resident Evil: Revelations - Xbox 360 - -";"R$ 149,90";"149.9";"http://www.evirtua.com.br//resident-evil-revelations-xbox-360/3165-01"
"E-Virtua";"Resident Evil Revelations";"Resident Evil: Revelations 2 - PS3 - Legendado em Português - -";"R$ 129,90";"129.9";"http://www.evirtua.com.br//resident-evil-revelations-2-ps3-legendado-em-portugues/3702-01"
"E-Virtua";"Resident Evil Revelations";"Resident Evil: Revelations 2 - PS4 - Legendado em português - -";"R$ 149,90";"149.9";"http://www.evirtua.com.br//resident-evil-revelations-2-ps4-legendado-em-portugues/3700-01"
"E-Virtua";"Resident Evil Revelations";"Resident Evil: Revelations 2 - XBOX 360 - Legendado em Português - -";"R$ 129,90";"129.9";"http://www.evirtua.com.br//resident-evil-revelations-2-xbox-360-legendado-em-portugues/3703-01"
"E-Virtua";"Resident Evil Revelations";"Resident Evil: Revelations 2 - XBOX ONE - Legendado em português - -";"R$ 149,90";"149.9";"http://www.evirtua.com.br//resident-evil-revelations-2-xbox-one-legendado-em-portugues/3701-01"
"Fast Games";"Resident Evil Revelations";"Resident Evil: Revelations - XBOX 360";"R$ 85,41";"85.41";"http://www.fastgames.com.br/resident-evil-revelations-xbox-360-pr-5853-187970.htm"
"Fast Games";"Resident Evil Revelations";"Resident Evil: Revelations 2 - PS3";"R$ 104,41";"104.41";"http://www.fastgames.com.br/resident-evil-revelations-2-ps3-pr-9310-187970.htm"
"Fast Games";"Resident Evil Revelations";"Resident Evil: Revelations 2 - PS4";"R$ 112,96";"112.96";"http://www.fastgames.com.br/resident-evil-revelations-2-ps4-pr-9306-187970.htm"
"Fast Games";"Resident Evil Revelations";"Resident Evil: Revelations 2 - XBOX 360";"R$ 113,91";"113.91";"http://www.fastgames.com.br/resident-evil-revelations-2-xbox-360-pr-9312-187970.htm"
"Fast Games";"Resident Evil Revelations";"Resident Evil: Revelations 2 - XBOX One";"R$ 123,41";"123.41";"http://www.fastgames.com.br/resident-evil-revelations-2-xbox-one-pr-9308-187970.htm"
"FNAC";"Resident Evil Revelations";"PS3 RESIDENT EVIL REVELATIONS 2 - Capcom";"por R$ 79,90";"79.9";"http://www.FNAC.com.br/mktredir.aspx?url=http://www.FNAC.com.br/ps3-resident-evil-revelations-2/p/678281"
"FNAC";"Resident Evil Revelations";"PS4 RESIDENT EVIL REVELATIONS 2 - Capcom";"por R$ 99,90";"99.9";"http://www.FNAC.com.br/mktredir.aspx?url=http://www.FNAC.com.br/ps4-resident-evil-revelations-2/p/678284"
"FNAC";"Resident Evil Revelations";"XBOX 360 RESIDENT EVIL REVELATIONS 2 - Capcom";"por R$ 79,90";"79.9";"http://www.FNAC.com.br/mktredir.aspx?url=http://www.FNAC.com.br/xbox-360-resident-evil-revelations-2/p/678285"
"FNAC";"Resident Evil Revelations";"XBOX ONE RESIDENT EVIL REVELATIONS 2 - Capcom";"por R$ 99,90";"99.9";"http://www.FNAC.com.br/mktredir.aspx?url=http://www.FNAC.com.br/xbox-one-resident-evil-revelations-2/p/678287"
"FNAC";"Resident Evil Revelations";"XBOX 360 RESIDENT EVIL: REVELATIONS - Capcom";"por R$ 64,90";"64.9";"http://www.FNAC.com.br/mktredir.aspx?url=http://www.FNAC.com.br/xbox-360-resident-evil-revelations/p/636401"
"Kabum";"Resident Evil Revelations";"Game Resident Evil: Revelations 2 Xbox One";"R$ 118,63";"118.63";"http://www.kabum.com.br/produto/62074/game-resident-evil-revelations-2-xbox-one/?tag=Resident Evil Revelations"
"Livraria Cultura";"Resident Evil Revelations";"RESIDENT EVIL REVELATIONS: ULTIMATE GUIDE";"R$ 9,52";"9.52";"http://www.livrariacultura.com.br/p/resident-evil-revelations-ultimate-guide-82117663"
